GexfID,Title,IMDB_id,ReleaseDate,Transitivity,Genre,Slug,WeightedDegree,Modularity,PathLength,Diameter,ClusteringCoefficient,ConnectedComponents,Density,Edges,Characters
481,The Ladykillers,tt0335245,2004,0.464233577,['Comedy'. 'Crime'. 'Thriller'],The-Ladykillers,8364.00,0.53,2116.00,4000.00,0.78,3000.00,0.12,211.00,39.00
482,Lake Placid,tt0139414,1999,0.496323529,['Action'. 'Comedy'. 'Horror'],Lake-Placid,15304.00,0.21,1866.00,3000.00,0.72,1000.00,0.28,237.00,22.00
483,Land of the Dead,tt0418819,2005,0.466881029,['Horror'. 'Sci-Fi'. 'Thriller'],Land-of-the-Dead,11613.00,0.40,2091.00,4000.00,0.74,6000.00,0.13,378.00,49.00
484,The Last Boy Scout,tt0102266,1991,0.270718232,['Action'. 'Comedy'. 'Crime'],The-Last-Boy-Scout,5796.00,0.37,2181.00,4000.00,0.66,5000.00,0.09,173.00,47.00
485,Last Chance Harvey,tt1046947,2008,0.33266129,['Drama'. 'Romance'],Last-Chance-Harvey,6233.00,0.40,2077.00,3000.00,0.60,2000.00,0.12,145.00,39.00
486,The Last Flight of Noah's Ark,tt0081031,1980,0.593953764,['Adventure'. 'Family'],The-Last-Flight-of-Noah's-Ark,22786.00,0.11,1684.00,3000.00,0.78,2000.00,0.35,328.00,15.00
487,The Last of the Mohicans,tt0104691,1992,0.614721485,['Action'. 'Adventure'. 'Drama'],The-Last-of-the-Mohicans,13931.00,0.28,1764.00,3000.00,0.81,1000.00,0.33,247.00,29.00
488,The Last Samurai,tt0325710,2003,0.488372093,['Action'. 'Drama'],The-Last-Samurai,13400.00,0.23,1847.00,4000.00,0.63,1000.00,0.28,172.00,19.00
489,The Last Station,tt0824758,2009,0.603550296,['Biography'. 'Drama'. 'Romance'],The-Last-Station,19059.00,0.13,1600.00,3000.00,0.72,2000.00,0.38,237.00,16.00
490,Law Abiding Citizen,tt1197624,2009,0.352523659,['Action'. 'Crime'. 'Drama'],Law-Abiding-Citizen,10840.00,0.29,2193.00,4000.00,0.59,8000.00,0.10,350.00,48.00
491,Leaving Las Vegas,tt0113627,1995,0.217687075,['Drama'. 'Romance'],Leaving-Las-Vegas,4158.00,0.43,2209.00,3000.00,0.53,5000.00,0.08,94.00,38.00
494,Legion,tt1038686,2010,0.624852071,['Action'. 'Fantasy'. 'Horror'],Legion,18348.00,0.20,1842.00,4000.00,0.80,1000.00,0.34,294.00,21.00
495,Leviathan,tt0097737,1989,0.787974684,['Adventure'. 'Horror'. 'Mystery'],Leviathan,36500.00,0.07,1333.00,2000.00,0.86,1000.00,0.67,342.00,11.00
496,Liar Liar,tt0119528,1997,0.498322148,['Comedy'. 'Fantasy'],Liar-Liar,11161.00,0.41,1915.00,3000.00,0.75,3000.00,0.14,286.00,49.00
497,Life,tt0123964,1999,0.406316429,['Comedy'. 'Crime'. 'Drama'],Life,15000.00,0.36,2120.00,5000.00,0.76,2000.00,0.14,496.00,51.00
498,Life as a House,tt0264796,2001,0.515210991,['Drama'],Life-as-a-House,14903.00,0.24,1877.00,3000.00,0.73,1000.00,0.23,297.00,27.00
499,The Life of David Gale,tt0289992,2003,0.303744799,['Crime'. 'Drama'. 'Thriller'],The-Life-of-David-Gale,6931.00,0.43,2316.00,4000.00,0.70,4000.00,0.09,188.00,47.00
500,Light Sleeper,tt0102307,1992,0.135802469,['Crime'. 'Drama'],Light-Sleeper,6800.00,0.28,1941.00,3000.00,0.46,3000.00,0.11,110.00,24.00
501,The Limey,tt0165854,1999,0.475471698,['Crime'. 'Drama'. 'Mystery'],The-Limey,11462.00,0.29,1793.00,3000.00,0.80,2000.00,0.22,86.00,22.00
503,Little Athens,tt0417907,2005,0.421621622,['Comedy'. 'Crime'. 'Drama'],Little-Athens,8792.00,0.53,2833.00,5000.00,0.67,1000.00,0.11,251.00,47.00
505,Little Nicky,tt0185431,2000,0.417420814,['Comedy'. 'Fantasy'],Little-Nicky,12000.00,0.36,2100.00,4000.00,0.72,1000.00,0.14,401.00,52.00
506,Living in Oblivion,tt0113677,1995,0.684816754,['Comedy'. 'Drama'],Living-in-Oblivion,45273.00,0.11,1629.00,3000.00,0.70,2000.00,0.39,590.00,19.00
507,Lock. Stock and Two Smoking Barrels,tt0120735,1998,0.477806789,['Action'. 'Comedy'. 'Crime'],Lock.-Stock-and-Two-Smoking-Barrels,11571.00,0.41,2355.00,4000.00,0.69,1000.00,0.16,308.00,40.00
508,Logan's Run,tt0074812,1976,0.525,['Action'. 'Adventure'. 'Sci-Fi'],Logan's-Run,9727.00,0.21,1675.00,2000.00,0.87,1000.00,0.33,111.00,18.00
509,Lone Star,tt0116905,1996,0.350446429,['Drama'. 'Mystery'. 'Western'],Lone-Star,6453.00,0.46,2305.00,5000.00,0.65,2000.00,0.10,191.00,53.00
510,The Long Kiss Goodnight,tt0116908,1996,0.316442606,['Action'. 'Crime'. 'Drama'],The-Long-Kiss-Goodnight,6069.00,0.41,2468.00,5000.00,0.56,8000.00,0.07,184.00,51.00
511,Lord of Illusions,tt0113690,1995,0.386317907,['Horror'. 'Mystery'. 'Thriller'],Lord-of-Illusions,8933.00,0.33,2108.00,4000.00,0.60,2000.00,0.15,175.00,28.00
512,The Lord of the Rings: The Fellowship of the Ring,tt0120737,2001,0.656170213,['Action'. 'Adventure'. 'Drama'],The-Lord-of-the-Rings:-The-Fellowship-of-the-Ring,20960.00,0.13,1767.00,4000.00,0.68,1000.00,0.38,360.00,24.00
513,The Lord of the Rings: The Return of the King,tt0167260,2003,0.482369535,['Action'. 'Adventure'. 'Drama'],The-Lord-of-the-Rings:-The-Return-of-the-King,8178.00,0.43,2515.00,6000.00,0.58,3000.00,0.12,208.00,38.00
515,Lord of War,tt0399295,2005,0.213309025,['Crime'. 'Drama'],Lord-of-War,6837.00,0.41,1937.00,3000.00,0.72,1000.00,0.10,170.00,43.00
516,The Losers,tt0480255,2010,0.434412266,['Action'. 'Adventure'. 'Comedy'],The-Losers,14353.00,0.22,1979.00,3000.00,0.71,2000.00,0.19,311.00,31.00
517,Lost Highway,tt0116922,1997,0.462962963,['Mystery'. 'Thriller'],Lost-Highway,6136.00,0.53,2470.00,5000.00,0.58,6000.00,0.09,158.00,43.00
518,Lost Horizon,tt0029162,1937,0.480215827,['Adventure'. 'Drama'. 'Fantasy'],Lost-Horizon,9647.00,0.43,2229.00,4000.00,0.74,4000.00,0.14,226.00,34.00
519,Lost in Space,tt0120738,1998,0.574923547,['Action'. 'Adventure'. 'Family'],Lost-in-Space,19667.00,0.17,1947.00,4000.00,0.61,3000.00,0.24,410.00,26.00
520,Lost in Translation,tt0335266,2003,0.245614035,['Comedy'. 'Drama'],Lost-in-Translation,4759.00,0.37,2068.00,3000.00,0.77,3000.00,0.12,81.00,29.00
521,Love & Basketball,tt0199725,2000,0.476878613,['Drama'. 'Romance'. 'Sport'],Love-&-Basketball,8711.00,0.40,1963.00,4000.00,0.73,5000.00,0.13,245.00,43.00
523,Magnolia,tt0175880,1999,0.672845227,['Drama'],Magnolia,8022.00,0.66,3762.00,8000.00,0.62,4000.00,0.07,397.00,85.00
524,The Majestic,tt0268995,2001,0.458435208,['Drama'. 'Romance'],The-Majestic,8941.00,0.40,2265.00,4000.00,0.70,4000.00,0.13,271.00,48.00
525,Major League,tt0097815,1989,0.58946213,['Comedy'. 'Sport'],Major-League,15133.00,0.26,1944.00,4000.00,0.69,7000.00,0.17,451.00,48.00
526,Malcolm X,tt0104797,1992,0.163750875,['Biography'. 'Drama'. 'History'],Malcolm-X,5975.00,0.50,2104.00,4000.00,0.68,5000.00,0.06,262.00,76.00
527,Malibu's Most Wanted,tt0328099,2003,0.613082514,['Comedy'. 'Crime'],Malibu's-Most-Wanted,17946.00,0.20,1779.00,3000.00,0.70,4000.00,0.25,426.00,36.00
528,The Man in the Iron Mask,tt0120744,1998,0.482721382,['Action'. 'Adventure'. 'Drama'],The-Man-in-the-Iron-Mask,7217.00,0.40,2318.00,4000.00,0.57,6000.00,0.11,211.00,44.00
529,Man on Fire,tt0328107,2004,0.252019386,['Action'. 'Crime'. 'Drama'],Man-on-Fire,6789.00,0.42,2171.00,4000.00,0.60,2000.00,0.11,162.00,37.00
